customer_id,customer_name,email,active,store,city,country,total_revenue,total_rentals,avg_payment_amount,most_recent_rental_date,customer_tier
3152,Andrea Hicks,andrea.hicks@sakilacustomer.org,1,"Woodridge, Australia",Ashgabat,Turkmenistan,85.82,27,3.18,2026-04-28,High Value
437,Randall Neumann,randall.neumann@sakilacustomer.org,1,"Woodridge, Australia",La Romana,Dominican Republic,85.8,23,4.29,2026-04-23,High Value
567,Alfredo Mcadams,alfredo.mcadams@sakilacustomer.org,1,"Woodridge, Australia",Serpuhov,Russian Federation,85.8,20,4.29,2023-08-23,High Value
382,Victor Barkley,victor.barkley@sakilacustomer.org,1,"Woodridge, Australia",Manchester,United States,85.78,24,3.9,2026-04-23,High Value
6257,Carol Ayers,carol.ayers@sakilacustomer.org,0,"Woodridge, Australia",Yaound,Cameroon,85.78,22,3.9,2026-05-11,High Value
455,Jon Wiles,jon.wiles@sakilacustomer.org,1,"Woodridge, Australia",El Alto,Bolivia,85.78,24,3.9,2026-04-26,High Value
359,Willie Markham,willie.markham@sakilacustomer.org,1,"Woodridge, Australia",Almirante Brown,Argentina,85.78,25,3.9,2026-04-30,High Value
8,Susan Wilson,susan.wilson@sakilacustomer.org,1,"Woodridge, Australia",Hamilton,New Zealand,85.77,24,3.73,2026-05-22,High Value
77,Jane Bennett,jane.bennett@sakilacustomer.org,1,"Woodridge, Australia",Araatuba,Brazil,85.77,28,3.73,2026-06-19,High Value
24,Kimberly Lee,kimberly.lee@sakilacustomer.org,1,"Woodridge, Australia",Crdoba,Argentina,85.77,25,3.73,2026-06-11,High Value
450,Jay Robb,jay.robb@sakilacustomer.org,1,"Lethbridge, Canada",Surakarta,Indonesia,85.75,26,3.43,2026-04-19,High Value
5930,Natalie Stewart,natalie.stewart@sakilacustomer.org,1,"Lethbridge, Canada",Erlangen,Germany,85.68,24,3.57,2026-06-26,High Value
6068,Ricky Hess,ricky.hess@sakilacustomer.org,0,"Woodridge, Australia",Mandaluyong,Philippines,85.63,22,3.89,2026-06-15,High Value
6359,Mike Price,mike.price@sakilacustomer.org,0,"Lethbridge, Canada",Saint-Denis,Runion,85.6,23,3.72,2026-06-14,High Value
10358,Renee Rhodes,renee.rhodes@sakilacustomer.org,1,"Lethbridge, Canada",Nagareyama,Japan,85.51,20,4.28,2026-05-24,High Value
6771,Briana Montgomery,briana.montgomery@sakilacustomer.org,1,"Woodridge, Australia",Cuauhtmoc,Mexico,85.44,23,3.71,2026-06-25,High Value
7393,Meghan Nunez,meghan.nunez@sakilacustomer.org,1,"Lethbridge, Canada",Bucuresti,Romania,85.42,25,3.42,2026-06-07,High Value
7369,Jillian Burton,jillian.burton@sakilacustomer.org,1,"Woodridge, Australia",Bhopal,India,85.23,26,3.28,2026-06-22,High Value
3347,Bryan Hall,bryan.hall@sakilacustomer.org,0,"Woodridge, Australia",Skikda,Algeria,85.22,24,3.55,2026-06-17,High Value
9552,Ronald Poole,ronald.poole@sakilacustomer.org,1,"Lethbridge, Canada",Brest,France,85.2,24,3.55,2026-06-15,High Value
4312,Jasmin Simmons,jasmin.simmons@sakilacustomer.org,1,"Lethbridge, Canada",Denizli,Turkey,84.97,25,3.4,2026-03-13,High Value
3996,Aaron Gray,aaron.gray@sakilacustomer.org,1,"Lethbridge, Canada",El Monte,United States,84.95,24,3.54,2026-03-20,High Value
10492,Veronica Steele,veronica.steele@sakilacustomer.org,1,"Lethbridge, Canada",Gandhinagar,India,84.92,22,3.86,2026-06-12,High Value
5315,Richard Nelson,richard.nelson@sakilacustomer.org,1,"Lethbridge, Canada",Sirjan,Iran,84.92,23,3.69,2026-06-25,High Value
7614,Jared Thomas,jared.thomas1@sakilacustomer.org,1,"Woodridge, Australia",Sambhal,India,84.89,27,3.14,2026-06-05,High Value
4181,Christopher Hobbs,christopher.hobbs@sakilacustomer.org,1,"Woodridge, Australia",Bhusawal,India,84.87,27,3.14,2026-06-17,High Value
542,Lonnie Tirado,lonnie.tirado@sakilacustomer.org,1,"Woodridge, Australia",Pangkal Pinang,Indonesia,84.84,18,5.3,2023-08-22,High Value
4520,Timothy Spencer,timothy.spencer@sakilacustomer.org,1,"Woodridge, Australia",Pachuca de Soto,Mexico,84.84,26,3.26,2026-06-28,High Value
8279,Lori Robinson,lori.robinson1@sakilacustomer.org,1,"Lethbridge, Canada",Osmaniye,Turkey,84.84,23,3.69,2026-05-14,High Value
2973,Kayla Young,kayla.young@sakilacustomer.org,1,"Woodridge, Australia",Florencia,Colombia,84.84,25,3.39,2026-06-08,High Value
55,Doris Reed,doris.reed@sakilacustomer.org,1,"Woodridge, Australia",Balaiha,Russian Federation,84.81,22,4.46,2026-06-03,High Value
545,Julio Noland,julio.noland@sakilacustomer.org,1,"Woodridge, Australia",Konotop,Ukraine,84.81,21,4.46,2023-08-23,High Value
539,Mathew Bolin,mathew.bolin@sakilacustomer.org,1,"Lethbridge, Canada",Valencia,Venezuela,84.8,22,4.24,2023-08-22,High Value
88,Bonnie Hughes,bonnie.hughes@sakilacustomer.org,1,"Woodridge, Australia",Cheju,South Korea,84.8,21,4.24,2026-06-24,High Value
4364,Spencer Jacobson,spencer.jacobson@sakilacustomer.org,1,"Woodridge, Australia",La Paz,Mexico,84.8,24,3.53,2026-06-26,High Value
299,James Gannon,james.gannon@sakilacustomer.org,1,"Woodridge, Australia",Hiroshima,Japan,84.79,30,4.04,2026-05-10,High Value
8978,Brian Deleon,brian.deleon@sakilacustomer.org,1,"Woodridge, Australia",Satna,India,84.78,23,3.69,2026-06-20,High Value
5117,Steven Taylor,steven.taylor@sakilacustomer.org,1,"Woodridge, Australia",Miraj,India,84.75,22,3.85,2026-05-28,High Value
6,Jennifer Davis,jennifer.davis@sakilacustomer.org,1,"Woodridge, Australia",Laredo,United States,84.75,28,3.39,2026-05-30,High Value
5443,Sarah Woodward,sarah.woodward@sakilacustomer.org,1,"Lethbridge, Canada",Toulouse,France,84.68,24,3.53,2026-06-10,High Value
6693,Stephanie Anderson,stephanie.anderson@sakilacustomer.org,1,"Lethbridge, Canada",Crdoba,Argentina,84.58,22,3.84,2026-03-13,High Value
5029,Jesse Kennedy,jesse.kennedy@sakilacustomer.org,0,"Lethbridge, Canada",Hoshiarpur,India,84.5,24,3.52,2026-05-17,High Value
4968,Jacob Hutchinson,jacob.hutchinson@sakilacustomer.org,0,"Lethbridge, Canada",al-Qatif,Saudi Arabia,84.48,22,3.84,2026-05-30,High Value
2208,Craig Powell,craig.powell2@sakilacustomer.org,1,"Woodridge, Australia",Vinh,Vietnam,84.47,25,3.38,2026-06-20,High Value
4040,Marcus Diaz,marcus.diaz@sakilacustomer.org,1,"Lethbridge, Canada",Xiangtan,China,84.45,21,4.02,2026-02-07,High Value
8013,Ronnie Snyder,ronnie.snyder@sakilacustomer.org,0,"Lethbridge, Canada",Atinsk,Russian Federation,84.4,22,3.84,2026-01-25,High Value
4463,Patrick Perez,patrick.perez@sakilacustomer.org,1,"Lethbridge, Canada",Miyakonojo,Japan,84.38,22,3.84,2026-06-09,High Value
3028,Angela Rodriguez,angela.rodriguez@sakilacustomer.org,1,"Lethbridge, Canada",Sogamoso,Colombia,84.35,26,3.24,2026-05-28,High Value
3440,Paul Washington,paul.washington@sakilacustomer.org,1,"Lethbridge, Canada",Ziguinchor,Senegal,84.34,21,4.02,2026-07-01,High Value
6026,Joseph Rodriguez,joseph.rodriguez@sakilacustomer.org,1,"Lethbridge, Canada",Tsaotun,Taiwan,84.31,25,3.37,2026-05-16,High Value
8578,Thomas Ochoa,thomas.ochoa@sakilacustomer.org,1,"Lethbridge, Canada",Mahajanga,Madagascar,84.3,23,3.67,2026-06-07,High Value
5999,Connie Rogers,connie.rogers@sakilacustomer.org,1,"Lethbridge, Canada",Tianjin,China,84.26,25,3.37,2026-03-17,High Value
1775,Michael Pena,michael.pena2@sakilacustomer.org,1,"Lethbridge, Canada",al-Qadarif,Sudan,84.25,23,3.66,2026-06-04,High Value
4926,Curtis Malone,curtis.malone@sakilacustomer.org,1,"Woodridge, Australia",Belm,Brazil,84.25,26,3.24,2026-05-09,High Value
2619,Michelle Reynolds,michelle.reynolds@sakilacustomer.org,1,"Woodridge, Australia",Kermanshah,Iran,84.13,23,3.66,2026-05-26,High Value
140,Eva Ramos,eva.ramos@sakilacustomer.org,1,"Lethbridge, Canada",Clarksville,United States,83.82,18,4.66,2026-05-14,High Value
480,Corey Hauser,corey.hauser@sakilacustomer.org,1,"Lethbridge, Canada",Gaziantep,Turkey,83.81,22,4.41,2026-04-24,High Value
143,Leslie Gordon,leslie.gordon@sakilacustomer.org,1,"Lethbridge, Canada",Kilis,Turkey,83.8,22,4.19,2026-05-21,High Value
440,Bernard Colby,bernard.colby@sakilacustomer.org,1,"Lethbridge, Canada",Dhule (Dhulia),India,83.79,22,3.99,2026-04-30,High Value
598,Wade Delvalle,wade.delvalle@sakilacustomer.org,1,"Lethbridge, Canada",Lausanne,Switzerland,83.78,22,3.81,2023-08-23,High Value
340,Patrick Newsom,patrick.newsom@sakilacustomer.org,1,"Lethbridge, Canada",Hanoi,Vietnam,83.77,31,3.64,2026-04-23,High Value
9781,Kelsey Glenn,kelsey.glenn@sakilacustomer.org,1,"Lethbridge, Canada",Celaya,Mexico,83.76,24,3.49,2026-06-12,High Value
1463,Gabriel Ingram,gabriel.ingram@sakilacustomer.org,1,"Woodridge, Australia",Springs,South Africa,83.75,24,3.49,2026-05-14,High Value
2292,Amanda Patel,amanda.patel2@sakilacustomer.org,1,"Lethbridge, Canada",Nabereznyje Telny,Russian Federation,83.75,19,4.41,2026-06-08,High Value
6648,William Barry,william.barry@sakilacustomer.org,1,"Lethbridge, Canada",Xintai,China,83.67,24,3.49,2026-06-29,High Value
1560,Cody Kramer,cody.kramer@sakilacustomer.org,1,"Woodridge, Australia",Mysore,India,83.63,26,3.22,2026-04-17,High Value
3976,Matthew Johnson,matthew.johnson1@sakilacustomer.org,1,"Lethbridge, Canada",Peoria,United States,83.57,23,3.63,2026-06-10,High Value
7154,Teresa Brock,teresa.brock@sakilacustomer.org,1,"Woodridge, Australia",Vitria de Santo Anto,Brazil,83.54,26,3.21,2026-04-20,High Value
9890,Lori Bailey,lori.bailey@sakilacustomer.org,1,"Woodridge, Australia",Hubli-Dharwad,India,83.52,23,3.63,2026-06-27,High Value
5064,Alexandra Wilson,alexandra.wilson@sakilacustomer.org,1,"Lethbridge, Canada",Mogiljov,Belarus,83.51,23,3.63,2026-06-15,High Value
2463,Gabriel Ingram,gabriel.ingram2@sakilacustomer.org,1,"Woodridge, Australia",Springs,South Africa,83.46,24,3.48,2026-06-27,High Value
5878,Tracy Pittman,tracy.pittman@sakilacustomer.org,1,"Woodridge, Australia",Kolpino,Russian Federation,83.42,18,4.63,2026-04-30,High Value
2196,Kristine Prince,kristine.prince2@sakilacustomer.org,1,"Woodridge, Australia",Molodetno,Belarus,83.41,25,3.34,2026-05-09,High Value
6206,Manuel Nichols,manuel.nichols@sakilacustomer.org,1,"Woodridge, Australia",Yamuna Nagar,India,83.38,21,3.97,2026-06-20,High Value
3567,Michael Moss,michael.moss@sakilacustomer.org,1,"Woodridge, Australia",La Paz,Mexico,83.32,22,3.79,2026-04-08,High Value
4107,Joseph Mills,joseph.mills@sakilacustomer.org,1,"Lethbridge, Canada",Zaria,Nigeria,83.3,24,3.47,2026-06-23,High Value
2804,Krista Lynch,krista.lynch@sakilacustomer.org,1,"Lethbridge, Canada",Valle de Santiago,Mexico,83.3,28,2.98,2026-06-07,High Value
10546,Brian Thompson,brian.thompson@sakilacustomer.org,1,"Woodridge, Australia",Paarl,South Africa,83.26,25,3.33,2026-06-16,High Value
2847,Christopher Adams,christopher.adams@sakilacustomer.org,1,"Woodridge, Australia",Santiago de Compostela,Spain,83.22,24,3.47,2026-02-10,High Value
4866,Laura Jensen,laura.jensen@sakilacustomer.org,1,"Woodridge, Australia",Brescia,Italy,83.21,20,4.16,2026-06-20,High Value
2560,Cody Kramer,cody.kramer2@sakilacustomer.org,1,"Woodridge, Australia",Mysore,India,83.21,26,3.2,2026-02-22,High Value
9227,John Miller,john.miller@sakilacustomer.org,0,"Woodridge, Australia",Siliguri (Shiliguri),India,83.17,20,4.16,2026-07-01,High Value
7171,James Gregory,james.gregory1@sakilacustomer.org,1,"Woodridge, Australia",Rancagua,Chile,83.13,27,3.08,2026-03-24,High Value
1710,Jeremy Davis,jeremy.davis2@sakilacustomer.org,1,"Woodridge, Australia",Matamoros,Mexico,83.13,22,3.78,2026-04-28,High Value
9819,Brenda Smith,brenda.smith@sakilacustomer.org,1,"Lethbridge, Canada",El Fuerte,Mexico,82.98,23,3.61,2026-04-27,High Value
9179,Nicole Chung,nicole.chung@sakilacustomer.org,1,"Lethbridge, Canada",Varanasi (Benares),India,82.81,21,3.94,2026-06-19,High Value
496,Tyler Wren,tyler.wren@sakilacustomer.org,1,"Woodridge, Australia",Rizhao,China,82.81,21,4.36,2026-04-22,High Value
2289,Emily Garza,emily.garza2@sakilacustomer.org,0,"Lethbridge, Canada",Pjatigorsk,Russian Federation,82.8,24,3.45,2026-03-12,High Value
564,Bob Pfeiffer,bob.pfeiffer@sakilacustomer.org,1,"Woodridge, Australia",Xintai,China,82.78,24,3.76,2023-08-22,High Value
498,Gene Sanborn,gene.sanborn@sakilacustomer.org,1,"Lethbridge, Canada",Salala,Oman,82.76,27,3.45,2026-04-17,High Value
5734,Donna Good,donna.good@sakilacustomer.org,1,"Woodridge, Australia",Benin City,Nigeria,82.75,25,3.31,2026-05-29,High Value
4182,Todd Johnson,todd.johnson@sakilacustomer.org,1,"Woodridge, Australia",Owo,Nigeria,82.75,21,3.94,2026-05-02,High Value
9585,Felicia Clayton,felicia.clayton@sakilacustomer.org,1,"Lethbridge, Canada",Pyongyang,North Korea,82.71,26,3.18,2026-06-08,High Value
10136,Juan Taylor,juan.taylor@sakilacustomer.org,1,"Lethbridge, Canada",Maring,Brazil,82.67,22,3.76,2026-06-25,High Value
9694,Michael Scott,michael.scott@sakilacustomer.org,1,"Lethbridge, Canada",Sullana,Peru,82.63,22,3.76,2026-06-27,High Value
2490,Brad Hobbs,brad.hobbs2@sakilacustomer.org,0,"Woodridge, Australia",Tuguegarao,Philippines,82.6,25,3.3,2025-10-10,High Value
3957,Melanie Case,melanie.case@sakilacustomer.org,1,"Woodridge, Australia",Shahr-e Kord,Iran,82.59,27,3.06,2026-06-21,High Value
1196,Kristine Prince,kristine.prince@sakilacustomer.org,1,"Woodridge, Australia",Molodetno,Belarus,82.57,25,3.3,2026-04-13,High Value
8502,April Brewer,april.brewer@sakilacustomer.org,1,"Woodridge, Australia",Bellevue,United States,82.56,25,3.3,2026-04-15,High Value
8448,Alexander Collier,alexander.collier@sakilacustomer.org,1,"Woodridge, Australia",Roanoke,United States,82.5,21,3.93,2026-05-30,High Value
9912,Matthew White,matthew.white@sakilacustomer.org,1,"Lethbridge, Canada",Ocumare del Tuy,Venezuela,82.29,22,3.74,2026-05-24,High Value
7683,Jason Brown,jason.brown1@sakilacustomer.org,1,"Woodridge, Australia",Ozamis,Philippines,82.28,24,3.43,2026-04-14,High Value
10523,Micheal Nichols,micheal.nichols@sakilacustomer.org,1,"Woodridge, Australia",Duisburg,Germany,82.2,22,3.74,2026-05-12,High Value
5086,Mark Morse,mark.morse@sakilacustomer.org,1,"Lethbridge, Canada",Malm,Sweden,82.19,23,3.57,2026-03-04,High Value
2467,Cory Watson,cory.watson2@sakilacustomer.org,1,"Lethbridge, Canada",Battambang,Cambodia,82.18,27,3.04,2026-04-29,High Value
2063,Cynthia Wilkinson,cynthia.wilkinson2@sakilacustomer.org,1,"Lethbridge, Canada",Kuwana,Japan,82.13,23,3.57,2026-06-26,High Value
7978,Robert Webb,robert.webb@sakilacustomer.org,1,"Lethbridge, Canada",Leshan,China,82.11,24,3.42,2026-06-12,High Value
9356,Danny Schwartz,danny.schwartz@sakilacustomer.org,1,"Lethbridge, Canada",Kitwe,Zambia,82.11,27,3.04,2026-05-22,High Value
8605,Julie Flowers,julie.flowers@sakilacustomer.org,1,"Woodridge, Australia",Greensboro,United States,82.1,23,3.57,2026-06-27,High Value
4747,Matthew Bishop,matthew.bishop@sakilacustomer.org,1,"Woodridge, Australia",Angra dos Reis,Brazil,82.08,23,3.57,2026-04-23,High Value
2062,Leon Hodge,leon.hodge2@sakilacustomer.org,1,"Woodridge, Australia",Bhopal,India,82.06,25,3.28,2026-04-18,High Value
1644,Charlene Jones,charlene.jones2@sakilacustomer.org,1,"Lethbridge, Canada",Jastrzebie-Zdrj,Poland,82.04,25,3.28,2026-06-27,High Value
4261,Frank Santos,frank.santos@sakilacustomer.org,1,"Woodridge, Australia",Junan,China,81.97,21,3.9,2026-06-04,High Value
1755,William Benson,william.benson2@sakilacustomer.org,1,"Woodridge, Australia",Salala,Oman,81.95,27,3.04,2026-04-02,High Value
3880,Amber Neal,amber.neal@sakilacustomer.org,1,"Lethbridge, Canada",Kilis,Turkey,81.9,24,3.41,2026-06-11,High Value
2680,Joseph Duffy,joseph.duffy@sakilacustomer.org,1,"Lethbridge, Canada",Datong,China,81.88,28,2.92,2026-04-03,High Value
524,Jared Ely,jared.ely@sakilacustomer.org,1,"Lethbridge, Canada",Purwakarta,Indonesia,81.83,19,4.81,2026-04-28,High Value
483,Vernon Chapa,vernon.chapa@sakilacustomer.org,1,"Woodridge, Australia",Denizli,Turkey,81.83,18,4.81,2026-04-18,High Value
322,Jason Morrissey,jason.morrissey@sakilacustomer.org,1,"Lethbridge, Canada",Baha Blanca,Argentina,81.81,28,4.31,2026-04-21,High Value
308,Thomas Grigsby,thomas.grigsby@sakilacustomer.org,1,"Lethbridge, Canada",Kansas City,United States,81.81,25,4.31,2026-04-21,High Value
174,Yvonne Watkins,yvonne.watkins@sakilacustomer.org,1,"Woodridge, Australia",Ocumare del Tuy,Venezuela,81.81,21,4.31,2026-05-31,High Value
312,Mark Rinehart,mark.rinehart@sakilacustomer.org,1,"Woodridge, Australia",Tabuk,Saudi Arabia,81.8,26,4.09,2026-04-22,High Value
165,Lorraine Stephens,lorraine.stephens@sakilacustomer.org,1,"Woodridge, Australia",Hami,China,81.8,21,4.09,2026-05-06,High Value
534,Christian Jung,christian.jung@sakilacustomer.org,0,"Lethbridge, Canada",Amroha,India,81.78,24,3.72,2024-02-14,High Value
8883,Whitney Robinson,whitney.robinson@sakilacustomer.org,1,"Woodridge, Australia",Ponce,Puerto Rico,81.78,23,3.56,2026-05-09,High Value
4,Barbara Jones,barbara.jones@sakilacustomer.org,1,"Woodridge, Australia",Myingyan,Myanmar,81.78,22,3.72,2026-05-29,High Value
1861,Jennifer Brandt,jennifer.brandt2@sakilacustomer.org,1,"Lethbridge, Canada",Kisumu,Kenya,81.77,27,3.03,2026-04-12,High Value
4544,Robert Taylor,robert.taylor@sakilacustomer.org,1,"Woodridge, Australia",Boksburg,South Africa,81.77,24,3.41,2026-06-12,High Value
9042,Stephanie Hernandez,stephanie.hernandez@sakilacustomer.org,1,"Lethbridge, Canada",San Lorenzo,Paraguay,81.76,25,3.27,2026-06-18,High Value
5446,Aaron Braun,aaron.braun@sakilacustomer.org,1,"Lethbridge, Canada",Rampur,India,81.76,24,3.41,2026-05-11,High Value
8886,Pam Johnson,pam.johnson@sakilacustomer.org,1,"Woodridge, Australia",Jedda,Saudi Arabia,81.76,24,3.41,2026-05-07,High Value
215,Jessie Banks,jessie.banks@sakilacustomer.org,1,"Woodridge, Australia",Stara Zagora,Bulgaria,81.76,26,3.41,2026-05-10,High Value
527,Cory Meehan,cory.meehan@sakilacustomer.org,1,"Lethbridge, Canada",Mogiljov,Belarus,81.76,24,3.41,2026-04-26,High Value
151,Megan Palmer,megan.palmer@sakilacustomer.org,1,"Woodridge, Australia",Laiwu,China,81.75,27,3.27,2026-06-25,High Value
7972,Richard Rivera,richard.rivera@sakilacustomer.org,1,"Lethbridge, Canada",Denizli,Turkey,81.67,25,3.27,2026-06-26,High Value
5873,Anthony Brown,anthony.brown@sakilacustomer.org,1,"Woodridge, Australia",Cavite,Philippines,81.66,21,3.89,2026-03-03,High Value
5387,Crystal Brown,crystal.brown@sakilacustomer.org,0,"Woodridge, Australia",Kalisz,Poland,81.57,23,3.55,2026-06-27,High Value
6811,Michael Allen,michael.allen@sakilacustomer.org,1,"Woodridge, Australia",Ambattur,India,81.56,25,3.26,2026-06-06,High Value
5388,Jeffery Moreno,jeffery.moreno@sakilacustomer.org,1,"Woodridge, Australia",Uruapan,Mexico,81.51,22,3.71,2026-05-11,High Value
7934,Karen Sherman,karen.sherman@sakilacustomer.org,1,"Lethbridge, Canada",Songkhla,Thailand,81.43,21,3.88,2026-04-14,High Value
5630,Cynthia Kirk,cynthia.kirk@sakilacustomer.org,1,"Lethbridge, Canada",Olomouc,Czech Republic,81.42,24,3.39,2026-04-04,High Value
3858,Jennifer Doyle,jennifer.doyle@sakilacustomer.org,1,"Lethbridge, Canada",Ibirit,Brazil,81.41,26,3.13,2026-06-21,High Value
4266,John Gonzalez,john.gonzalez@sakilacustomer.org,1,"Lethbridge, Canada",Monywa,Myanmar,81.36,24,3.39,2026-04-17,High Value
6166,Ronald Lopez,ronald.lopez@sakilacustomer.org,1,"Lethbridge, Canada",Sagamihara,Japan,81.35,24,3.39,2026-06-25,High Value
6446,Michael Park,michael.park@sakilacustomer.org,1,"Woodridge, Australia",Portoviejo,Ecuador,81.22,23,3.53,2026-05-07,High Value
1495,Sheila Ross,sheila.ross@sakilacustomer.org,1,"Woodridge, Australia",Rio Claro,Brazil,81.22,25,3.25,2026-06-12,High Value
7454,Maureen Shah,maureen.shah@sakilacustomer.org,1,"Lethbridge, Canada",Probolinggo,Indonesia,81.17,22,3.69,2026-03-27,High Value
9557,William Murphy,william.murphy@sakilacustomer.org,1,"Lethbridge, Canada",Aparecida de Goinia,Brazil,81.17,21,3.87,2025-09-18,High Value
6616,Kristen Smith,kristen.smith@sakilacustomer.org,1,"Lethbridge, Canada",Abu Dhabi,United Arab Emirates,81.1,21,3.86,2026-06-13,High Value
2689,James Davis,james.davis1@sakilacustomer.org,1,"Lethbridge, Canada",Jhansi,India,81.1,22,3.69,2026-06-13,High Value
5539,Toni Silva,toni.silva@sakilacustomer.org,1,"Lethbridge, Canada",Hanoi,Vietnam,81.06,19,4.27,2026-05-19,High Value
9017,Katherine Cole,katherine.cole@sakilacustomer.org,1,"Lethbridge, Canada",Koriyama,Japan,81.02,21,3.86,2026-06-19,High Value
5028,David Stone,david.stone@sakilacustomer.org,1,"Lethbridge, Canada",Molodetno,Belarus,80.97,24,3.37,2026-04-09,High Value
7036,Morgan Sandoval,morgan.sandoval@sakilacustomer.org,1,"Lethbridge, Canada",Almirante Brown,Argentina,80.95,24,3.37,2026-06-12,High Value
5911,Morgan Guzman,morgan.guzman@sakilacustomer.org,1,"Woodridge, Australia",Arlington,United States,80.92,23,3.52,2026-06-12,High Value
3229,Jessica Nichols,jessica.nichols@sakilacustomer.org,1,"Lethbridge, Canada",Nha Trang,Vietnam,80.92,24,3.37,2026-05-15,High Value
6205,Renee Coffey,renee.coffey@sakilacustomer.org,1,"Lethbridge, Canada",Lhokseumawe,Indonesia,80.89,22,3.68,2026-06-12,High Value
8760,Scott Clark,scott.clark1@sakilacustomer.org,1,"Woodridge, Australia",Yuncheng,China,80.86,28,2.89,2026-06-07,High Value
4295,Yolanda Taylor,yolanda.taylor@sakilacustomer.org,1,"Lethbridge, Canada",Bergamo,Italy,80.86,26,3.11,2026-06-20,High Value
311,Paul Trout,paul.trout@sakilacustomer.org,1,"Woodridge, Australia",Kursk,Russian Federation,80.85,23,5.39,2026-04-30,High Value
449,Oscar Aquino,oscar.aquino@sakilacustomer.org,1,"Woodridge, Australia",Sirjan,Iran,80.83,20,4.75,2026-04-20,High Value
205,Eileen Carr,eileen.carr@sakilacustomer.org,1,"Woodridge, Australia",Ciudad del Este,Paraguay,80.82,18,4.49,2026-05-05,High Value
316,Steven Curley,steven.curley@sakilacustomer.org,1,"Lethbridge, Canada",Miraj,India,80.81,29,4.25,2026-04-20,High Value
9172,Anthony Gross,anthony.gross@sakilacustomer.org,1,"Woodridge, Australia",Halle/Saale,Germany,80.81,21,3.85,2026-06-30,High Value
184,Vivian Ruiz,vivian.ruiz@sakilacustomer.org,1,"Lethbridge, Canada",s-Hertogenbosch,Netherlands,80.8,23,4.04,2026-06-30,High Value
3209,Robert Alexander,robert.alexander@sakilacustomer.org,1,"Woodridge, Australia",Nagaon,India,80.79,21,3.85,2026-06-05,High Value
1729,Ryan Valdez,ryan.valdez2@sakilacustomer.org,1,"Lethbridge, Canada",Blumenau,Brazil,80.79,26,3.11,2026-06-02,High Value
1080,Ricardo Smith,ricardo.smith@sakilacustomer.org,0,"Woodridge, Australia",Qalyub,Egypt,80.79,19,4.25,2026-06-03,High Value
8068,Madison Mcmahon,madison.mcmahon@sakilacustomer.org,1,"Woodridge, Australia",Iwaki,Japan,80.79,28,2.89,2026-01-16,High Value
287,Becky Miles,becky.miles@sakilacustomer.org,1,"Woodridge, Australia",Tambaram,India,80.78,29,3.67,2026-06-02,High Value
290,Kristina Chambers,kristina.chambers@sakilacustomer.org,1,"Lethbridge, Canada",Valle de la Pascua,Venezuela,80.78,28,3.67,2026-05-09,High Value
1063,Cynthia Wilkinson,cynthia.wilkinson@sakilacustomer.org,1,"Lethbridge, Canada",Kuwana,Japan,80.77,23,3.51,2026-06-25,High Value
357,Keith Rico,keith.rico@sakilacustomer.org,1,"Lethbridge, Canada",Bratislava,Slovakia,80.77,26,3.51,2026-04-20,High Value
521,Roland South,roland.south@sakilacustomer.org,1,"Woodridge, Australia",Yingkou,China,80.77,23,3.51,2026-04-28,High Value
8811,Robert Sanders,robert.sanders@sakilacustomer.org,1,"Lethbridge, Canada",El Fuerte,Mexico,80.76,25,3.23,2026-04-06,High Value
1062,Leon Hodge,leon.hodge@sakilacustomer.org,1,"Woodridge, Australia",Bhopal,India,80.76,25,3.23,2026-05-18,High Value
7675,Donna Miller,donna.miller@sakilacustomer.org,1,"Woodridge, Australia",Bhilwara,India,80.75,25,3.23,2026-04-07,High Value
2902,Joanna Wilkins,joanna.wilkins@sakilacustomer.org,1,"Lethbridge, Canada",Tsaotun,Taiwan,80.74,21,3.84,2025-11-18,High Value
6786,Stephen Jones,stephen.jones1@sakilacustomer.org,1,"Lethbridge, Canada",Yamuna Nagar,India,80.68,21,3.84,2026-01-03,High Value
5262,Jonathan Lopez,jonathan.lopez@sakilacustomer.org,1,"Lethbridge, Canada",Pune,India,80.67,22,3.67,2026-03-21,High Value
919,Theresa Gonzalez,theresa.gonzalez@sakilacustomer.org,1,"Woodridge, Australia",Rae Bareli,India,80.66,22,3.67,2026-03-29,High Value
7895,Ashley Walsh,ashley.walsh@sakilacustomer.org,1,"Lethbridge, Canada",Zhoushan,China,80.63,21,3.84,2026-05-29,High Value
3912,Marc Beard,marc.beard@sakilacustomer.org,1,"Lethbridge, Canada",Ezhou,China,80.6,21,3.84,2026-06-22,High Value
7805,Katelyn Brown,katelyn.brown@sakilacustomer.org,1,"Lethbridge, Canada",Caracas,Venezuela,80.58,22,3.66,2026-05-16,High Value
4758,Lee Davis,lee.davis@sakilacustomer.org,1,"Woodridge, Australia",Kaduna,Nigeria,80.57,23,3.5,2026-05-21,High Value
5316,Megan Friedman,megan.friedman@sakilacustomer.org,1,"Lethbridge, Canada",Jurez,Mexico,80.52,25,3.22,2026-01-09,High Value
3862,Patrick Smith,patrick.smith@sakilacustomer.org,1,"Lethbridge, Canada",Roanoke,United States,80.51,21,3.83,2026-06-06,High Value
9331,Robert Bennett,robert.bennett@sakilacustomer.org,1,"Lethbridge, Canada",Kermanshah,Iran,80.48,22,3.66,2026-03-07,High Value
