customer_id,customer_name,email,active,store,city,country,total_revenue,total_rentals,avg_payment_amount,most_recent_rental_date,customer_tier
225,Arlene Harvey,arlene.harvey@sakilacustomer.org,1,"Lethbridge, Canada",Ambattur,India,111.76,26,4.66,2005-08-21,Medium Value
337,Jerry Jordon,jerry.jordon@sakilacustomer.org,1,"Lethbridge, Canada",Onomichi,Japan,111.76,29,4.66,2006-02-14,Medium Value
577,Clifton Malcolm,clifton.malcolm@sakilacustomer.org,1,"Woodridge, Australia",Tanshui,Taiwan,111.74,27,4.3,2005-08-23,Medium Value
579,Daryl Larue,daryl.larue@sakilacustomer.org,1,"Woodridge, Australia",Mosul,Iraq,111.73,27,4.14,2006-02-14,Medium Value
173,Audrey Ray,audrey.ray@sakilacustomer.org,1,"Lethbridge, Canada",Graz,Austria,111.73,29,4.14,2005-08-23,Medium Value
113,Cindy Fisher,cindy.fisher@sakilacustomer.org,1,"Woodridge, Australia",Cuman,Venezuela,111.73,29,4.14,2005-08-23,Medium Value
186,Holly Fox,holly.fox@sakilacustomer.org,1,"Woodridge, Australia",Haldia,India,111.71,31,3.85,2006-02-14,Medium Value
592,Terrance Roush,terrance.roush@sakilacustomer.org,0,"Lethbridge, Canada",Szkesfehrvr,Hungary,111.71,29,3.85,2006-02-14,Medium Value
42,Carolyn Perez,carolyn.perez@sakilacustomer.org,1,"Woodridge, Australia",Pak Kret,Thailand,111.71,30,3.85,2006-02-14,Medium Value
531,Jamie Waugh,jamie.waugh@sakilacustomer.org,1,"Woodridge, Australia",Kuwana,Japan,110.77,25,4.82,2005-08-22,Medium Value
495,Charlie Bess,charlie.bess@sakilacustomer.org,1,"Woodridge, Australia",Baiyin,China,110.76,26,4.62,2006-02-14,Medium Value
258,Myrtle Fleming,myrtle.fleming@sakilacustomer.org,1,"Lethbridge, Canada",Santiago de los Caballeros,Dominican Republic,110.76,24,4.62,2005-08-22,Medium Value
515,Andre Rapp,andre.rapp@sakilacustomer.org,1,"Lethbridge, Canada",Coquimbo,Chile,110.74,28,4.26,2005-08-22,Medium Value
154,Michele Grant,michele.grant@sakilacustomer.org,1,"Woodridge, Australia",Yuncheng,China,110.73,30,4.1,2005-08-23,Medium Value
213,Gina Williamson,gina.williamson@sakilacustomer.org,1,"Lethbridge, Canada",Taizz,Yemen,110.73,28,4.1,2006-02-14,Medium Value
559,Everett Banda,everett.banda@sakilacustomer.org,1,"Woodridge, Australia",Bilbays,Egypt,110.72,28,3.95,2005-08-23,Medium Value
90,Ruby Washington,ruby.washington@sakilacustomer.org,1,"Woodridge, Australia",Meixian,China,110.72,28,3.95,2005-08-23,Medium Value
595,Terrence Gunderson,terrence.gunderson@sakilacustomer.org,1,"Lethbridge, Canada",Jinzhou,China,110.71,30,3.82,2005-08-23,Medium Value
241,Heidi Larson,heidi.larson@sakilacustomer.org,0,"Woodridge, Australia",Xiangfan,China,110.68,34,3.46,2005-08-23,Medium Value
536,Fernando Churchill,fernando.churchill@sakilacustomer.org,1,"Woodridge, Australia",Tonghae,South Korea,109.77,25,4.77,2005-08-23,Medium Value
170,Beatrice Arnold,beatrice.arnold@sakilacustomer.org,1,"Lethbridge, Canada",Udaipur,India,109.77,26,4.77,2005-08-23,Medium Value
575,Isaac Oglesby,isaac.oglesby@sakilacustomer.org,1,"Woodridge, Australia",Cuernavaca,Mexico,109.76,29,4.57,2005-08-23,Medium Value
220,Charlene Alvarez,charlene.alvarez@sakilacustomer.org,1,"Woodridge, Australia",Zanzibar,Tanzania,109.75,27,4.39,2005-08-23,Medium Value
376,Randy Gaither,randy.gaither@sakilacustomer.org,1,"Lethbridge, Canada",Kurgan,Russian Federation,109.73,28,4.06,2005-08-22,Medium Value
447,Clifford Bowens,clifford.bowens@sakilacustomer.org,1,"Lethbridge, Canada",Nabereznyje Telny,Russian Federation,109.73,29,4.06,2005-08-23,Medium Value
538,Ted Breaux,ted.breaux@sakilacustomer.org,1,"Woodridge, Australia",Baicheng,China,109.73,29,4.06,2005-08-22,Medium Value
481,Herman Devore,herman.devore@sakilacustomer.org,1,"Lethbridge, Canada",Mwanza,Tanzania,109.72,29,3.92,2005-08-21,Medium Value
446,Theodore Culp,theodore.culp@sakilacustomer.org,0,"Woodridge, Australia",Uluberia,India,109.72,31,3.92,2005-08-23,Medium Value
386,Todd Tan,todd.tan@sakilacustomer.org,1,"Lethbridge, Canada",Kamjanets-Podilskyi,Ukraine,109.72,29,3.92,2005-08-23,Medium Value
424,Kyle Spurlock,kyle.spurlock@sakilacustomer.org,1,"Woodridge, Australia",Shanwei,China,109.71,30,3.78,2006-02-14,Medium Value
284,Sonia Gregory,sonia.gregory@sakilacustomer.org,1,"Lethbridge, Canada",Benin City,Nigeria,108.78,28,4.94,2006-02-14,Medium Value
594,Eduardo Hiatt,eduardo.hiatt@sakilacustomer.org,1,"Lethbridge, Canada",Jining,China,108.77,27,4.73,2005-08-22,Medium Value
590,Seth Hannon,seth.hannon@sakilacustomer.org,1,"Woodridge, Australia",al-Manama,Bahrain,108.76,25,4.53,2006-02-14,Medium Value
277,Olga Jimenez,olga.jimenez@sakilacustomer.org,1,"Woodridge, Australia",Ogbomosho,Nigeria,108.76,32,4.53,2005-08-22,Medium Value
518,Gabriel Harder,gabriel.harder@sakilacustomer.org,1,"Lethbridge, Canada",Sivas,Turkey,108.75,26,4.35,2005-08-23,Medium Value
334,Raymond Mcwhorter,raymond.mcwhorter@sakilacustomer.org,1,"Woodridge, Australia",Sumqayit,Azerbaijan,108.75,30,4.35,2006-02-14,Medium Value
574,Julian Vest,julian.vest@sakilacustomer.org,1,"Woodridge, Australia",Akishima,Japan,108.73,28,4.03,2005-08-22,Medium Value
239,Minnie Romero,minnie.romero@sakilacustomer.org,1,"Woodridge, Australia",Ciomas,Indonesia,108.72,34,3.88,2005-08-20,Medium Value
167,Sally Pierce,sally.pierce@sakilacustomer.org,1,"Woodridge, Australia",Chandrapur,India,108.71,32,3.75,2005-08-23,Medium Value
293,Mae Fletcher,mae.fletcher@sakilacustomer.org,1,"Woodridge, Australia",Donostia-San Sebastin,Spain,107.79,31,5.13,2005-08-23,Medium Value
571,Johnnie Chisholm,johnnie.chisholm@sakilacustomer.org,1,"Woodridge, Australia",Plock,Poland,107.78,24,4.9,2005-08-23,Medium Value
427,Jesus Mccartney,jesus.mccartney@sakilacustomer.org,1,"Woodridge, Australia",Guaruj,Brazil,107.77,24,4.69,2005-08-22,Medium Value
16,Sandra Martin,sandra.martin@sakilacustomer.org,0,"Woodridge, Australia",Southend-on-Sea,United Kingdom,107.76,28,4.49,2005-08-21,Medium Value
332,Stephen Qualls,stephen.qualls@sakilacustomer.org,1,"Lethbridge, Canada",Dhaka,Bangladesh,107.74,28,4.14,2005-08-22,Medium Value
441,Mario Cheatham,mario.cheatham@sakilacustomer.org,1,"Lethbridge, Canada",Batna,Algeria,107.73,28,3.99,2006-02-14,Medium Value
145,Lucille Holmes,lucille.holmes@sakilacustomer.org,1,"Lethbridge, Canada",Soshanguve,South Africa,107.73,28,3.99,2005-08-21,Medium Value
588,Marion Ocampo,marion.ocampo@sakilacustomer.org,1,"Lethbridge, Canada",Weifang,China,107.73,29,3.99,2005-08-22,Medium Value
157,Darlene Rose,darlene.rose@sakilacustomer.org,1,"Woodridge, Australia",Pyongyang,North Korea,107.71,31,3.71,2005-08-22,Medium Value
418,Jeff East,jeff.east@sakilacustomer.org,1,"Woodridge, Australia",San Felipe de Puerto Plata,Dominican Republic,107.7,30,3.59,2005-08-23,Medium Value
254,Maxine Silva,maxine.silva@sakilacustomer.org,1,"Woodridge, Australia",Poos de Caldas,Brazil,107.7,32,3.59,2005-08-23,Medium Value
91,Lois Butler,lois.butler@sakilacustomer.org,1,"Woodridge, Australia",Bandar Seri Begawan,Brunei,107.66,35,3.17,2006-02-14,Medium Value
477,Dan Paine,dan.paine@sakilacustomer.org,1,"Lethbridge, Canada",Stockport,United Kingdom,106.79,22,5.09,2005-08-23,Medium Value
343,Douglas Graf,douglas.graf@sakilacustomer.org,1,"Lethbridge, Canada",Mexicali,Mexico,106.77,25,4.64,2005-08-23,Medium Value
240,Marlene Welch,marlene.welch@sakilacustomer.org,1,"Lethbridge, Canada",Iwaki,Japan,106.77,26,4.64,2005-08-23,Medium Value
155,Gail Knight,gail.knight@sakilacustomer.org,1,"Lethbridge, Canada",Bern,Switzerland,106.76,25,4.45,2006-02-14,Medium Value
234,Claudia Fuller,claudia.fuller@sakilacustomer.org,1,"Lethbridge, Canada",Jalib al-Shuyukh,Kuwait,106.75,26,4.27,2006-02-14,Medium Value
116,Victoria Gibson,victoria.gibson@sakilacustomer.org,1,"Lethbridge, Canada",Pemalang,Indonesia,106.74,27,4.11,2005-08-22,Medium Value
471,Dean Sauer,dean.sauer@sakilacustomer.org,1,"Lethbridge, Canada",Johannesburg,South Africa,106.74,27,4.11,2005-08-23,Medium Value
23,Sarah Lewis,sarah.lewis@sakilacustomer.org,1,"Woodridge, Australia",Liepaja,Latvia,106.73,30,3.95,2006-02-14,Medium Value
457,Bill Gavin,bill.gavin@sakilacustomer.org,1,"Woodridge, Australia",Rockford,United States,106.73,28,3.95,2006-02-14,Medium Value
160,Erin Dunn,erin.dunn@sakilacustomer.org,1,"Woodridge, Australia",Ljubertsy,Russian Federation,106.73,27,3.95,2005-08-23,Medium Value
52,Julie Sanchez,julie.sanchez@sakilacustomer.org,1,"Lethbridge, Canada",A Corua (La Corua),Spain,106.72,29,3.81,2006-02-14,Medium Value
138,Hazel Warren,hazel.warren@sakilacustomer.org,1,"Lethbridge, Canada",Hohhot,China,106.68,34,3.33,2005-08-23,Medium Value
127,Elaine Stevens,elaine.stevens@sakilacustomer.org,1,"Woodridge, Australia",Smolensk,Russian Federation,105.78,24,4.81,2005-08-23,Medium Value
490,Sam Mcduffie,sam.mcduffie@sakilacustomer.org,1,"Lethbridge, Canada",Sogamoso,Colombia,105.78,24,4.81,2005-08-23,Medium Value
331,Eric Robert,eric.robert@sakilacustomer.org,1,"Lethbridge, Canada",Santa F,Argentina,105.78,27,4.81,2005-08-23,Medium Value
193,Katie Elliott,katie.elliott@sakilacustomer.org,1,"Woodridge, Australia",Kisumu,Kenya,105.77,25,4.6,2006-02-14,Medium Value
294,Shelly Watts,shelly.watts@sakilacustomer.org,1,"Woodridge, Australia",Dayton,United States,105.77,26,4.6,2005-08-23,Medium Value
58,Jean Bell,jean.bell@sakilacustomer.org,1,"Lethbridge, Canada",Kuching,Malaysia,105.76,27,4.41,2006-02-14,Medium Value
400,Bryan Hardison,bryan.hardison@sakilacustomer.org,1,"Woodridge, Australia",Dallas,United States,105.76,28,4.41,2005-08-23,Medium Value
396,Earl Shanks,earl.shanks@sakilacustomer.org,1,"Lethbridge, Canada",Iwatsuki,Japan,105.74,27,4.07,2005-08-22,Medium Value
40,Amanda Carter,amanda.carter@sakilacustomer.org,1,"Woodridge, Australia",Nador,Morocco,105.74,27,4.07,2005-08-22,Medium Value
96,Diana Alexander,diana.alexander@sakilacustomer.org,1,"Lethbridge, Canada",Augusta-Richmond County,United States,105.73,27,3.92,2005-08-23,Medium Value
444,Marcus Hidalgo,marcus.hidalgo@sakilacustomer.org,1,"Woodridge, Australia",Tartu,Estonia,105.72,30,3.78,2005-08-23,Medium Value
28,Cynthia Young,cynthia.young@sakilacustomer.org,1,"Lethbridge, Canada",Munger (Monghyr),India,105.7,32,3.52,2006-02-14,Medium Value
345,Carl Artis,carl.artis@sakilacustomer.org,1,"Lethbridge, Canada",San Lorenzo,Paraguay,104.79,23,4.99,2005-08-23,Medium Value
493,Brent Harkins,brent.harkins@sakilacustomer.org,1,"Lethbridge, Canada",Sultanbeyli,Turkey,104.78,23,4.76,2006-02-14,Medium Value
289,Violet Rodriquez,violet.rodriquez@sakilacustomer.org,1,"Lethbridge, Canada",Kowloon and New Kowloon,Hong Kong,104.76,30,4.37,2005-08-22,Medium Value
171,Dolores Wagner,dolores.wagner@sakilacustomer.org,1,"Woodridge, Australia",Ipoh,Malaysia,104.75,26,4.19,2005-08-23,Medium Value
121,Josephine Gomez,josephine.gomez@sakilacustomer.org,1,"Lethbridge, Canada",Etawah,India,104.75,26,4.19,2005-08-23,Medium Value
407,Dale Ratcliff,dale.ratcliff@sakilacustomer.org,1,"Lethbridge, Canada",Rustenburg,South Africa,104.74,27,4.03,2005-08-22,Medium Value
31,Brenda Wright,brenda.wright@sakilacustomer.org,1,"Woodridge, Australia",Kamarhati,India,104.74,26,4.03,2005-08-23,Medium Value
25,Deborah Walker,deborah.walker@sakilacustomer.org,1,"Lethbridge, Canada",Shikarpur,Pakistan,104.73,29,3.88,2005-08-23,Medium Value
397,Jimmy Schrader,jimmy.schrader@sakilacustomer.org,1,"Lethbridge, Canada",Atinsk,Russian Federation,104.72,29,3.74,2005-08-22,Medium Value
442,Leroy Bustamante,leroy.bustamante@sakilacustomer.org,1,"Lethbridge, Canada",Tongliao,China,104.71,32,3.61,2005-08-22,Medium Value
341,Peter Menard,peter.menard@sakilacustomer.org,1,"Lethbridge, Canada",Ede,Netherlands,103.78,23,4.72,2005-08-23,Medium Value
296,Ramona Hale,ramona.hale@sakilacustomer.org,1,"Woodridge, Australia",Patiala,India,103.77,30,4.51,2006-02-14,Medium Value
280,Tracey Barrett,tracey.barrett@sakilacustomer.org,1,"Woodridge, Australia",Owo,Nigeria,103.77,27,4.51,2005-08-23,Medium Value
202,Carla Gutierrez,carla.gutierrez@sakilacustomer.org,1,"Woodridge, Australia",Bhusawal,India,103.74,26,3.99,2005-08-23,Medium Value
214,Kristin Johnston,kristin.johnston@sakilacustomer.org,1,"Lethbridge, Canada",Sunnyvale,United States,103.74,31,3.99,2006-02-14,Medium Value
245,Courtney Day,courtney.day@sakilacustomer.org,1,"Lethbridge, Canada",Uijongbu,South Korea,103.74,32,3.99,2006-02-14,Medium Value
20,Sharon Robinson,sharon.robinson@sakilacustomer.org,1,"Woodridge, Australia",Mardan,Pakistan,103.73,30,3.84,2005-08-23,Medium Value
408,Manuel Murrell,manuel.murrell@sakilacustomer.org,1,"Lethbridge, Canada",Jaffna,Sri Lanka,103.73,30,3.84,2005-08-23,Medium Value
292,Misty Lambert,misty.lambert@sakilacustomer.org,1,"Woodridge, Australia",Sharja,United Arab Emirates,102.78,27,4.67,2005-08-22,Medium Value
553,Max Pitt,max.pitt@sakilacustomer.org,1,"Lethbridge, Canada",Novi Sad,Yugoslavia,102.77,24,4.47,2005-08-23,Medium Value
510,Ben Easter,ben.easter@sakilacustomer.org,0,"Woodridge, Australia",Kamyin,Russian Federation,102.77,26,4.47,2005-08-22,Medium Value
587,Sergio Stanfield,sergio.stanfield@sakilacustomer.org,1,"Lethbridge, Canada",Celaya,Mexico,102.76,26,4.28,2006-02-14,Medium Value
98,Lillian Griffin,lillian.griffin@sakilacustomer.org,1,"Lethbridge, Canada",al-Ayn,United Arab Emirates,102.76,25,4.28,2005-08-23,Medium Value
190,Yolanda Weaver,yolanda.weaver@sakilacustomer.org,1,"Woodridge, Australia",Tabora,Tanzania,102.75,27,4.11,2006-02-14,Medium Value
126,Ellen Simpson,ellen.simpson@sakilacustomer.org,1,"Lethbridge, Canada",Po,Brazil,102.75,28,4.11,2005-08-23,Medium Value
44,Marie Turner,marie.turner@sakilacustomer.org,1,"Lethbridge, Canada",Lipetsk,Russian Federation,101.79,26,4.85,2006-02-14,Medium Value
466,Leo Ebert,leo.ebert@sakilacustomer.org,1,"Lethbridge, Canada",Dongying,China,101.78,23,4.63,2005-08-23,Medium Value
100,Robin Hayes,robin.hayes@sakilacustomer.org,1,"Lethbridge, Canada",Jelets,Russian Federation,101.77,24,4.42,2006-02-14,Medium Value
593,Rene Mcalister,rene.mcalister@sakilacustomer.org,1,"Woodridge, Australia",Garden Grove,United States,101.76,26,4.24,2005-08-21,Medium Value
405,Leonard Schofield,leonard.schofield@sakilacustomer.org,1,"Lethbridge, Canada",Tandil,Argentina,101.7,32,3.39,2006-02-14,Medium Value
486,Glen Talbert,glen.talbert@sakilacustomer.org,1,"Lethbridge, Canada",Acua,Mexico,100.77,26,4.38,2005-08-21,Medium Value
572,Sidney Burleson,sidney.burleson@sakilacustomer.org,1,"Lethbridge, Canada",Czestochowa,Poland,100.76,25,4.2,2005-08-20,Medium Value
517,Brad Mccurdy,brad.mccurdy@sakilacustomer.org,1,"Woodridge, Australia",Chungho,Taiwan,100.76,25,4.2,2005-08-23,Medium Value
219,Willie Howell,willie.howell@sakilacustomer.org,1,"Woodridge, Australia",Vicente Lpez,Argentina,100.75,26,4.03,2006-02-14,Medium Value
251,Vickie Brewer,vickie.brewer@sakilacustomer.org,1,"Woodridge, Australia",Halle/Saale,Germany,100.75,31,4.03,2006-02-14,Medium Value
135,Juanita Mason,juanita.mason@sakilacustomer.org,1,"Woodridge, Australia",Pune,India,100.72,30,3.6,2006-02-14,Medium Value
519,Ron Deluca,ron.deluca@sakilacustomer.org,1,"Woodridge, Australia",Isesaki,Japan,99.78,23,4.54,2005-08-22,Medium Value
11,Lisa Anderson,lisa.anderson@sakilacustomer.org,1,"Woodridge, Australia",Sagamihara,Japan,99.77,24,4.34,2006-02-14,Medium Value
297,Sherri Rhodes,sherri.rhodes@sakilacustomer.org,1,"Lethbridge, Canada",Ahmadnagar,India,99.74,33,3.84,2005-08-23,Medium Value
57,Evelyn Morgan,evelyn.morgan@sakilacustomer.org,1,"Woodridge, Australia",Vaduz,Liechtenstein,99.74,28,3.84,2005-08-23,Medium Value
563,Ken Prewitt,ken.prewitt@sakilacustomer.org,1,"Woodridge, Australia",Bucuresti,Romania,99.73,29,3.69,2005-08-23,Low Value
503,Angel Barclay,angel.barclay@sakilacustomer.org,1,"Lethbridge, Canada",Ueda,Japan,99.72,32,3.56,2005-08-23,Low Value
452,Tom Milner,tom.milner@sakilacustomer.org,1,"Lethbridge, Canada",Abu Dhabi,United Arab Emirates,99.71,32,3.44,2006-02-14,Low Value
381,Bobby Boudreau,bobby.boudreau@sakilacustomer.org,1,"Woodridge, Australia",South Hill,Anguilla,99.68,35,3.12,2005-08-23,Low Value
19,Ruth Martinez,ruth.martinez@sakilacustomer.org,1,"Lethbridge, Canada",Kimberley,South Africa,98.82,24,5.49,2005-08-23,Low Value
329,Frank Waggoner,frank.waggoner@sakilacustomer.org,1,"Woodridge, Australia",Jamalpur,Bangladesh,98.77,32,4.29,2005-08-22,Low Value
537,Clinton Buford,clinton.buford@sakilacustomer.org,1,"Woodridge, Australia",Aurora,United States,98.76,25,4.12,2006-02-14,Low Value
175,Annette Olson,annette.olson@sakilacustomer.org,1,"Lethbridge, Canada",Allappuzha (Alleppey),India,98.76,24,4.12,2006-02-14,Low Value
374,Jeremy Hurtado,jeremy.hurtado@sakilacustomer.org,1,"Woodridge, Australia",Vitria de Santo Anto,Brazil,98.75,28,3.95,2006-02-14,Low Value
264,Gwendolyn May,gwendolyn.may@sakilacustomer.org,1,"Lethbridge, Canada",Higashiosaka,Japan,98.75,25,3.95,2006-02-14,Low Value
425,Francis Sikes,francis.sikes@sakilacustomer.org,1,"Woodridge, Australia",San Juan Bautista Tuxtepec,Mexico,98.75,26,3.95,2005-08-23,Low Value
580,Ross Grey,ross.grey@sakilacustomer.org,1,"Lethbridge, Canada",Iligan,Philippines,98.74,27,3.8,2005-08-23,Low Value
65,Rose Howard,rose.howard@sakilacustomer.org,1,"Woodridge, Australia",Cayenne,French Guiana,97.8,22,4.89,2005-08-21,Low Value
367,Adam Gooch,adam.gooch@sakilacustomer.org,1,"Lethbridge, Canada",Adoni,India,97.8,22,4.89,2005-08-21,Low Value
460,Leon Bostic,leon.bostic@sakilacustomer.org,1,"Lethbridge, Canada",Florencia,Colombia,97.79,25,4.66,2005-08-23,Low Value
562,Wallace Slone,wallace.slone@sakilacustomer.org,1,"Lethbridge, Canada",Sokoto,Nigeria,97.78,25,4.44,2005-08-23,Low Value
475,Pedro Chestnut,pedro.chestnut@sakilacustomer.org,1,"Woodridge, Australia",ostka,Ukraine,97.78,24,4.44,2005-08-22,Low Value
192,Laurie Lawrence,laurie.lawrence@sakilacustomer.org,1,"Lethbridge, Canada",Firozabad,India,97.78,23,4.44,2006-02-14,Low Value
409,Rodney Moeller,rodney.moeller@sakilacustomer.org,1,"Woodridge, Australia",Deba Habe,Nigeria,97.78,23,4.44,2005-08-21,Low Value
123,Shannon Freeman,shannon.freeman@sakilacustomer.org,1,"Woodridge, Australia",Varanasi (Benares),India,97.77,24,4.25,2005-08-23,Low Value
581,Virgil Wofford,virgil.wofford@sakilacustomer.org,1,"Lethbridge, Canada",Jos Azueta,Mexico,97.75,27,3.91,2005-08-23,Low Value
256,Mabel Holland,mabel.holland@sakilacustomer.org,1,"Woodridge, Australia",Monywa,Myanmar,97.75,30,3.91,2005-08-23,Low Value
268,Nina Soto,nina.soto@sakilacustomer.org,1,"Lethbridge, Canada",Palghat (Palakkad),India,96.79,29,4.61,2005-08-22,Low Value
379,Carlos Coughlin,carlos.coughlin@sakilacustomer.org,1,"Lethbridge, Canada",Bhavnagar,India,96.79,23,4.61,2005-08-23,Low Value
269,Cassandra Walters,cassandra.walters@sakilacustomer.org,1,"Lethbridge, Canada",Salinas,United States,96.79,30,4.61,2006-02-14,Low Value
352,Albert Crouse,albert.crouse@sakilacustomer.org,1,"Lethbridge, Canada",Bamenda,Cameroon,96.78,23,4.4,2006-02-14,Low Value
83,Louise Jenkins,louise.jenkins@sakilacustomer.org,1,"Lethbridge, Canada",Springs,South Africa,96.78,25,4.4,2006-02-14,Low Value
414,Vincent Ralston,vincent.ralston@sakilacustomer.org,1,"Lethbridge, Canada",Allende,Mexico,96.77,25,4.21,2005-08-23,Low Value
14,Betty White,betty.white@sakilacustomer.org,1,"Woodridge, Australia",Citrus Heights,United States,96.77,28,4.21,2006-02-14,Low Value
286,Velma Lucas,velma.lucas@sakilacustomer.org,1,"Lethbridge, Canada",Effon-Alaiye,Nigeria,96.76,27,4.03,2005-08-23,Low Value
445,Micheal Forman,micheal.forman@sakilacustomer.org,1,"Lethbridge, Canada",Escobar,Argentina,96.76,26,4.03,2005-08-23,Low Value
317,Edward Baugh,edward.baugh@sakilacustomer.org,1,"Woodridge, Australia",Trshavn,Faroe Islands,96.76,28,4.03,2006-02-14,Low Value
422,Melvin Ellington,melvin.ellington@sakilacustomer.org,1,"Lethbridge, Canada",Laohekou,China,96.75,26,3.87,2006-02-14,Low Value
500,Reginald Kinder,reginald.kinder@sakilacustomer.org,1,"Lethbridge, Canada",Madiun,Indonesia,96.75,28,3.87,2005-08-23,Low Value
74,Denise Kelly,denise.kelly@sakilacustomer.org,1,"Lethbridge, Canada",Rio Claro,Brazil,96.74,27,3.72,2005-08-23,Low Value
554,Dwayne Olvera,dwayne.olvera@sakilacustomer.org,1,"Lethbridge, Canada",Rajkot,India,95.8,22,4.79,2005-08-23,Low Value
106,Connie Wallace,connie.wallace@sakilacustomer.org,1,"Lethbridge, Canada",Ivanovo,Russian Federation,95.79,23,4.56,2005-08-22,Low Value
578,Willard Lumpkin,willard.lumpkin@sakilacustomer.org,1,"Woodridge, Australia",Carmen,Mexico,95.79,22,4.56,2005-08-23,Low Value
541,Darren Windham,darren.windham@sakilacustomer.org,1,"Woodridge, Australia",Livorno,Italy,95.78,24,4.35,2005-08-23,Low Value
324,Gary Coy,gary.coy@sakilacustomer.org,1,"Woodridge, Australia",Yuzhou,China,95.78,25,4.35,2006-02-14,Low Value
180,Stacy Cunningham,stacy.cunningham@sakilacustomer.org,1,"Woodridge, Australia",Pereira,Colombia,95.78,23,4.35,2006-02-14,Low Value
488,Shane Millard,shane.millard@sakilacustomer.org,1,"Woodridge, Australia",La Paz,Mexico,95.78,22,4.35,2005-08-23,Low Value
339,Walter Perryman,walter.perryman@sakilacustomer.org,1,"Woodridge, Australia",Xinxiang,China,95.76,30,3.99,2005-08-21,Low Value
199,Beth Franklin,beth.franklin@sakilacustomer.org,1,"Woodridge, Australia",Haiphong,Vietnam,95.76,25,3.99,2006-02-14,Low Value
456,Ronnie Ricketts,ronnie.ricketts@sakilacustomer.org,1,"Woodridge, Australia",Ziguinchor,Senegal,95.76,25,3.99,2005-08-23,Low Value
132,Esther Crawford,esther.crawford@sakilacustomer.org,1,"Woodridge, Australia",Botshabelo,South Africa,95.72,28,3.42,2005-08-23,Low Value
22,Laura Rodriguez,laura.rodriguez@sakilacustomer.org,1,"Lethbridge, Canada",Sal,Morocco,94.81,22,4.99,2006-02-14,Low Value
68,Nicole Peterson,nicole.peterson@sakilacustomer.org,1,"Lethbridge, Canada",Shivapuri,India,94.78,22,4.31,2005-08-23,Low Value
150,Danielle Daniels,danielle.daniels@sakilacustomer.org,1,"Woodridge, Australia",Hidalgo,Mexico,94.78,25,4.31,2005-08-21,Low Value
276,Brandy Graves,brandy.graves@sakilacustomer.org,1,"Lethbridge, Canada",Warren,United States,94.77,28,4.12,2005-08-23,Low Value
153,Suzanne Nichols,suzanne.nichols@sakilacustomer.org,1,"Woodridge, Australia",Jakarta,Indonesia,94.76,24,3.95,2005-08-23,Low Value
10,Dorothy Taylor,dorothy.taylor@sakilacustomer.org,1,"Lethbridge, Canada",Esfahan,Iran,94.76,25,3.95,2005-08-22,Low Value
161,Geraldine Perkins,geraldine.perkins@sakilacustomer.org,1,"Lethbridge, Canada",Tel Aviv-Jaffa,Israel,94.76,30,3.95,2005-08-22,Low Value
111,Carmen Owens,carmen.owens@sakilacustomer.org,1,"Lethbridge, Canada",Caracas,Venezuela,94.75,26,3.79,2006-02-14,Low Value
321,Kevin Schuler,kevin.schuler@sakilacustomer.org,1,"Lethbridge, Canada",Birgunj,Nepal,93.83,22,5.52,2005-08-23,Low Value
528,Claude Herzog,claude.herzog@sakilacustomer.org,1,"Lethbridge, Canada",Benguela,Angola,93.8,25,4.69,2005-08-23,Low Value
432,Edwin Burk,edwin.burk@sakilacustomer.org,1,"Lethbridge, Canada",Newcastle,South Africa,93.8,23,4.69,2005-08-23,Low Value
443,Francisco Skidmore,francisco.skidmore@sakilacustomer.org,1,"Woodridge, Australia",So Leopoldo,Brazil,93.79,22,4.47,2005-08-23,Low Value
319,Ronald Weiner,ronald.weiner@sakilacustomer.org,1,"Woodridge, Australia",San Felipe del Progreso,Mexico,93.79,30,4.47,2005-08-22,Low Value
105,Dawn Sullivan,dawn.sullivan@sakilacustomer.org,1,"Lethbridge, Canada",Funafuti,Tuvalu,93.78,26,4.26,2005-08-23,Low Value
336,Joshua Mark,joshua.mark@sakilacustomer.org,1,"Lethbridge, Canada",Rampur,India,93.78,30,4.26,2006-02-14,Low Value
385,Phillip Holm,phillip.holm@sakilacustomer.org,1,"Lethbridge, Canada",Tama,Japan,93.76,26,3.91,2005-08-23,Low Value
229,Tamara Nguyen,tamara.nguyen@sakilacustomer.org,1,"Lethbridge, Canada",Anpolis,Brazil,93.75,25,3.75,2006-02-14,Low Value
383,Martin Bales,martin.bales@sakilacustomer.org,1,"Lethbridge, Canada",Namibe,Angola,93.75,27,3.75,2005-08-23,Low Value
12,Nancy Thomas,nancy.thomas@sakilacustomer.org,1,"Lethbridge, Canada",Yamuna Nagar,India,93.74,28,3.61,2005-08-23,Low Value
377,Howard Fortner,howard.fortner@sakilacustomer.org,1,"Lethbridge, Canada",Kermanshah,Iran,93.74,26,3.61,2005-08-23,Low Value
47,Frances Parker,frances.parker@sakilacustomer.org,1,"Lethbridge, Canada",Juazeiro do Norte,Brazil,92.81,22,4.88,2005-08-23,Low Value
307,Joseph Joy,joseph.joy@sakilacustomer.org,1,"Woodridge, Australia",Angra dos Reis,Brazil,92.8,30,4.64,2005-08-23,Low Value
544,Cody Nolen,cody.nolen@sakilacustomer.org,1,"Woodridge, Australia",So Bernardo do Campo,Brazil,92.8,22,4.64,2005-08-23,Low Value
